Date,NASDAK
2017/3/2,"5,861.22"
2017/3/3,"5,870.75"
2017/3/6,"5,849.18"
2017/3/7,"5,833.93"
2017/3/8,"5,837.55"
2017/3/9,"5,838.81"
2017/3/10,"5,861.73"
2017/3/13,"5,875.78"
2017/3/14,"5,856.82"
2017/3/15,"5,900.05"
2017/3/16,"5,900.76"
2017/3/17,"5,901.00"
2017/3/20,"5,901.53"
2017/3/21,"5,793.82"
2017/3/22,"5,821.64"
2017/3/23,"5,817.69"
2017/3/24,"5,828.74"
2017/3/27,"5,840.37"
2017/3/28,"5,875.14"
2017/3/29,"5,897.55"
2017/3/30,"5,914.34"
2017/3/31,"5,911.74"
2017/4/3,"5,894.68"
2017/4/4,"5,898.61"
2017/4/5,"5,864.48"
2017/4/6,"5,878.95"
2017/4/7,"5,877.81"
2017/4/10,"5,880.93"
2017/4/11,"5,866.77"
2017/4/12,"5,836.16"
2017/4/13,"5,805.15"
2017/4/17,"5,856.79"
2017/4/18,"5,849.47"
2017/4/19,"5,863.03"
2017/4/20,"5,916.78"
2017/4/21,"5,910.52"
2017/4/24,"5,983.82"
2017/4/25,"6,025.49"
2017/4/26,"6,025.23"
2017/4/27,"6,048.94"
2017/4/28,"6,047.61"
2017/5/1,"6,091.60"
2017/5/2,"6,095.37"
2017/5/3,"6,072.55"
2017/5/4,"6,075.34"
2017/5/5,"6,100.76"
2017/5/8,"6,102.66"
2017/5/9,"6,120.59"
2017/5/10,"6,129.14"
2017/5/11,"6,115.96"
2017/5/12,"6,121.23"
2017/5/15,"6,149.67"
2017/5/16,"6,169.87"
2017/5/17,"6,011.24"
2017/5/18,"6,055.13"
2017/5/19,"6,083.70"
2017/5/22,"6,133.62"
2017/5/23,"6,138.71"
2017/5/24,"6,163.02"
2017/5/25,"6,205.26"
2017/5/26,"6,210.19"
2017/5/30,"6,203.19"
2017/5/31,"6,198.52"
2017/6/1,"6,246.83"
2017/6/2,"6,305.80"
2017/6/5,"6,295.68"
2017/6/6,"6,275.06"
2017/6/7,"6,297.38"
2017/6/8,"6,321.76"
2017/6/9,"6,207.92"
2017/6/12,"6,175.47"
2017/6/13,"6,220.37"
2017/6/14,"6,194.89"
2017/6/15,"6,165.50"
2017/6/16,"6,151.76"
2017/6/19,"6,239.01"
2017/6/20,"6,188.03"
2017/6/21,"6,233.95"
2017/6/22,"6,236.69"
2017/6/23,"6,265.25"
2017/6/26,"6,247.15"
2017/6/27,"6,146.62"
2017/6/28,"6,234.41"
2017/6/29,"6,144.35"
2017/6/30,"6,140.42"
2017/7/3,"6,110.06"
2017/7/5,"6,150.85"
2017/7/6,"6,089.46"
2017/7/7,"6,153.08"
2017/7/10,"6,176.39"
2017/7/11,"6,193.31"
2017/7/12,"6,261.17"
2017/7/13,"6,274.44"
2017/7/14,"6,312.47"
2017/7/17,"6,314.43"
2017/7/18,"6,344.31"
2017/7/19,"6,385.04"
2017/7/20,"6,390.00"
2017/7/21,"6,387.75"
2017/7/24,"6,410.81"
2017/7/25,"6,412.17"
2017/7/26,"6,422.75"
2017/7/27,"6,382.19"
2017/7/28,"6,374.68"
2017/7/31,"6,348.12"
2017/8/1,"6,362.94"
2017/8/2,"6,362.65"
2017/8/3,"6,340.34"
2017/8/4,"6,351.56"
2017/8/7,"6,383.77"
2017/8/8,"6,370.46"
2017/8/9,"6,352.33"
2017/8/10,"6,216.87"
2017/8/11,"6,256.56"
2017/8/14,"6,340.23"
2017/8/15,"6,333.01"
2017/8/16,"6,345.11"
2017/8/17,"6,221.91"
2017/8/18,"6,216.53"
2017/8/21,"6,213.13"
2017/8/22,"6,297.48"
2017/8/23,"6,278.41"
2017/8/24,"6,271.33"
2017/8/25,"6,265.64"
2017/8/28,"6,283.02"
2017/8/29,"6,301.89"
2017/8/30,"6,368.31"
2017/8/31,"6,428.66"
2017/9/1,"6,435.33"
2017/9/5,"6,375.57"
2017/9/6,"6,393.31"
2017/9/7,"6,397.87"
2017/9/8,"6,360.19"
2017/9/11,"6,432.26"
2017/9/12,"6,454.28"
2017/9/13,"6,460.19"
2017/9/14,"6,429.08"
2017/9/15,"6,448.47"
2017/9/18,"6,454.64"
2017/9/19,"6,461.32"
2017/9/20,"6,456.04"
2017/9/21,"6,422.69"
2017/9/22,"6,426.92"
2017/9/25,"6,370.59"
2017/9/26,"6,380.16"
2017/9/27,"6,453.26"
2017/9/28,"6,453.45"
2017/9/29,"6,495.96"
2017/10/2,"6,516.72"
2017/10/3,"6,531.71"
2017/10/4,"6,534.63"
2017/10/5,"6,585.36"
2017/10/6,"6,590.18"
2017/10/9,"6,579.73"
2017/10/10,"6,587.25"
2017/10/11,"6,603.55"
2017/10/12,"6,591.51"
2017/10/13,"6,605.80"
2017/10/16,"6,624.01"
2017/10/17,"6,623.66"
2017/10/18,"6,624.22"
2017/10/19,"6,605.07"
2017/10/20,"6,629.05"
2017/10/23,"6,586.83"
2017/10/24,"6,598.43"
2017/10/25,"6,563.89"
2017/10/26,"6,556.77"
2017/10/27,"6,701.26"
2017/10/30,"6,698.96"
2017/10/31,"6,727.67"
2017/11/1,"6,716.53"
2017/11/2,"6,714.94"
2017/11/3,"6,764.44"
2017/11/6,"6,786.44"
2017/11/7,"6,767.78"
2017/11/8,"6,789.12"
2017/11/9,"6,750.05"
2017/11/10,"6,750.94"
2017/11/13,"6,757.60"
2017/11/14,"6,737.87"
2017/11/15,"6,706.21"
2017/11/16,"6,793.29"
2017/11/17,"6,782.79"
2017/11/20,"6,790.71"
2017/11/21,"6,862.48"
2017/11/22,"6,867.36"
2017/11/24,"6,889.16"
2017/11/27,"6,878.52"
2017/11/28,"6,912.36"
2017/11/29,"6,824.39"
2017/11/30,"6,873.97"
2017/12/1,"6,847.59"
2017/12/4,"6,775.37"
2017/12/5,"6,762.21"
2017/12/6,"6,776.38"
2017/12/7,"6,812.84"
2017/12/8,"6,840.08"
2017/12/11,"6,875.08"
2017/12/12,"6,862.32"
2017/12/13,"6,875.80"
2017/12/14,"6,856.53"
2017/12/15,"6,936.58"
2017/12/18,"6,994.76"
2017/12/19,"6,963.85"
2017/12/20,"6,960.96"
2017/12/21,"6,965.36"
2017/12/22,"6,959.96"
2017/12/26,"6,936.25"
2017/12/27,"6,939.34"
2017/12/28,"6,950.16"
2017/12/29,"6,903.39"
2018/1/2,"7,006.90"
2018/1/3,"7,065.53"
2018/1/4,"7,077.91"
2018/1/5,"7,136.56"
2018/1/8,"7,157.39"
2018/1/9,"7,163.58"
2018/1/10,"7,153.57"
2018/1/11,"7,211.78"
2018/1/12,"7,261.06"
2018/1/16,"7,223.69"
2018/1/17,"7,298.28"
2018/1/18,"7,296.05"
2018/1/19,"7,336.38"
2018/1/22,"7,408.03"
2018/1/23,"7,460.29"
2018/1/24,"7,415.06"
2018/1/25,"7,411.16"
2018/1/26,"7,505.77"
2018/1/29,"7,466.51"
2018/1/30,"7,402.48"
2018/1/31,"7,411.48"
2018/2/1,"7,385.86"
2018/2/2,"7,240.95"
2018/2/5,"6,967.53"
2018/2/6,"7,115.88"
2018/2/7,"7,051.98"
2018/2/8,"6,777.16"
2018/2/9,"6,874.49"
2018/2/12,"6,981.96"
2018/2/13,"7,013.51"
2018/2/14,"7,143.61"
2018/2/15,"7,256.43"
2018/2/16,"7,239.47"
2018/2/20,"7,234.31"
2018/2/21,"7,218.23"
2018/2/22,"7,210.09"
2018/2/23,"7,337.39"
2018/2/26,"7,421.46"
2018/2/27,"7,330.35"
2018/2/28,"7,273.01"
2018/3/1,"7,180.56"
2018/3/2,"7,257.87"
2018/3/5,"7,330.70"
2018/3/6,"7,372.01"
2018/3/7,"7,396.65"
2018/3/8,"7,427.95"
2018/3/9,"7,560.81"
2018/3/12,"7,588.32"
2018/3/13,"7,511.01"
2018/3/14,"7,496.81"
2018/3/15,"7,481.74"
2018/3/16,"7,481.99"
2018/3/19,"7,344.24"
2018/3/20,"7,364.30"
2018/3/21,"7,345.28"
2018/3/22,"7,166.68"
2018/3/23,"6,992.67"
2018/3/26,"7,220.54"
2018/3/27,"7,008.81"
2018/3/28,"6,949.23"
2018/3/29,"7,063.44"
2018/4/2,"6,870.12"
2018/4/3,"6,941.28"
2018/4/4,"7,042.11"
2018/4/5,"7,076.55"
2018/4/6,"6,915.11"
2018/4/9,"6,950.34"
2018/4/10,"7,094.30"
2018/4/11,"7,069.03"
2018/4/12,"7,140.25"
2018/4/13,"7,106.65"
2018/4/16,"7,156.28"
2018/4/17,"7,281.10"
2018/4/18,"7,295.24"
2018/4/19,"7,238.06"
2018/4/20,"7,146.13"
2018/4/23,"7,128.60"
2018/4/24,"7,007.35"
2018/4/25,"7,003.74"
2018/4/26,"7,118.68"
2018/4/27,"7,119.80"
2018/4/30,"7,066.27"
2018/5/1,"7,130.70"
2018/5/2,"7,100.90"
2018/5/3,"7,088.15"
2018/5/4,"7,209.62"
2018/5/7,"7,265.21"
2018/5/8,"7,266.90"
2018/5/9,"7,339.90"
2018/5/10,"7,404.98"
2018/5/11,"7,402.88"
2018/5/14,"7,411.31"
2018/5/15,"7,351.63"
2018/5/16,"7,398.30"
2018/5/17,"7,382.47"
2018/5/18,"7,354.34"
2018/5/21,"7,394.04"
2018/5/22,"7,378.45"
2018/5/23,"7,425.95"
2018/5/24,"7,424.43"
2018/5/25,"7,433.85"
2018/5/29,"7,396.59"
2018/5/30,"7,462.45"
2018/5/31,"7,442.12"
2018/6/1,"7,554.33"
2018/6/4,"7,606.46"
2018/6/5,"7,637.86"
2018/6/6,"7,689.24"
2018/6/7,"7,635.07"
2018/6/8,"7,645.51"
2018/6/11,"7,659.93"
2018/6/12,"7,703.79"
2018/6/13,"7,695.70"
2018/6/14,"7,761.04"
2018/6/15,"7,746.38"
2018/6/18,"7,747.02"
2018/6/19,"7,725.59"
2018/6/20,"7,781.52"
2018/6/21,"7,712.95"
2018/6/22,"7,692.82"
2018/6/25,"7,532.01"
2018/6/26,"7,561.63"
2018/6/27,"7,445.09"
2018/6/28,"7,503.68"
2018/6/29,"7,510.30"
2018/7/2,"7,567.69"
2018/7/3,"7,502.67"
2018/7/5,"7,586.43"
2018/7/6,"7,688.39"
2018/7/9,"7,756.20"
2018/7/10,"7,759.20"
2018/7/11,"7,716.61"
2018/7/12,"7,823.92"
2018/7/13,"7,825.98"
2018/7/16,"7,805.72"
2018/7/17,"7,855.12"
2018/7/18,"7,854.44"
2018/7/19,"7,825.30"
2018/7/20,"7,820.20"
2018/7/23,"7,841.87"
2018/7/24,"7,840.77"
2018/7/25,"7,932.24"
2018/7/26,"7,852.19"
2018/7/27,"7,737.42"
2018/7/30,"7,630.00"
2018/7/31,"7,671.79"
2018/8/1,"7,707.29"
2018/8/2,"7,802.69"
2018/8/3,"7,812.02"
2018/8/6,"7,859.68"
2018/8/7,"7,883.66"
2018/8/8,"7,888.33"
2018/8/9,"7,891.78"
2018/8/10,"7,839.11"
2018/8/13,"7,819.71"
2018/8/14,"7,870.89"
2018/8/15,"7,774.12"
2018/8/16,"7,806.52"
2018/8/17,"7,816.33"
2018/8/20,"7,821.01"
2018/8/21,"7,859.17"
2018/8/22,"7,889.10"
2018/8/23,"7,878.46"
2018/8/24,"7,945.98"
2018/8/27,"8,017.90"
2018/8/28,"8,030.04"
2018/8/29,"8,109.69"
2018/8/30,"8,088.36"
2018/8/31,"8,109.54"
2018/9/4,"8,091.25"
2018/9/5,"7,995.17"
2018/9/6,"7,922.73"
2018/9/7,"7,902.54"
2018/9/10,"7,924.16"
2018/9/11,"7,972.47"
2018/9/12,"7,954.23"
2018/9/13,"8,013.71"
2018/9/14,"8,010.04"
2018/9/17,"7,895.79"
2018/9/18,"7,956.11"
2018/9/19,"7,950.04"
2018/9/20,"8,028.23"
2018/9/21,"7,986.95"
2018/9/24,"7,993.25"
2018/9/25,"8,007.47"
2018/9/26,"7,990.37"
2018/9/27,"8,041.97"
2018/9/28,"8,046.35"
2018/10/1,"8,037.30"
2018/10/2,"7,999.55"
2018/10/3,"8,025.09"
2018/10/4,"7,879.51"
2018/10/5,"7,788.45"
2018/10/8,"7,735.95"
2018/10/9,"7,738.02"
2018/10/10,"7,422.05"
2018/10/11,"7,329.06"
2018/10/12,"7,496.89"
2018/10/15,"7,430.74"
2018/10/16,"7,645.49"
2018/10/17,"7,642.70"
2018/10/18,"7,485.14"
2018/10/19,"7,449.03"
2018/10/22,"7,468.63"
2018/10/23,"7,437.54"
2018/10/24,"7,108.40"
2018/10/25,"7,318.34"
2018/10/26,"7,167.21"
2018/10/29,"7,050.29"
2018/10/30,"7,161.65"
2018/10/31,"7,305.90"
2018/11/1,"7,434.06"
2018/11/2,"7,356.99"
2018/11/5,"7,328.85"
2018/11/6,"7,375.96"
2018/11/7,"7,570.75"
2018/11/8,"7,530.89"
2018/11/9,"7,406.90"
2018/11/12,"7,200.87"
2018/11/13,"7,200.88"
2018/11/14,"7,136.39"
2018/11/15,"7,259.03"
2018/11/16,"7,247.87"
2018/11/19,"7,028.48"
2018/11/20,"6,908.82"
2018/11/21,"6,972.25"
2018/11/23,"6,938.98"
2018/11/26,"7,081.85"
2018/11/27,"7,082.70"
2018/11/28,"7,291.59"
2018/11/29,"7,273.08"
2018/11/30,"7,330.54"
2018/12/3,"7,441.51"
2018/12/4,"7,158.43"
2018/12/6,"7,188.26"
2018/12/7,"6,969.25"
2018/12/10,"7,020.52"
2018/12/11,"7,031.83"
2018/12/12,"7,098.31"
2018/12/13,"7,070.33"
2018/12/14,"6,910.66"
2018/12/17,"6,753.73"
2018/12/18,"6,783.91"
2018/12/19,"6,636.83"
2018/12/20,"6,528.41"
2018/12/21,"6,332.99"
2018/12/24,"6,192.92"
2018/12/26,"6,554.35"
2018/12/27,"6,579.49"
2018/12/28,"6,584.52"
2018/12/31,"6,635.28"
2019/1/2,"6,665.94"
2019/1/3,"6,463.50"
2019/1/4,"6,738.86"
2019/1/7,"6,823.47"
2019/1/8,"6,897.00"
2019/1/9,"6,957.08"
2019/1/10,"6,986.07"
2019/1/11,"6,971.48"
2019/1/14,"6,905.91"
2019/1/15,"7,023.83"
2019/1/16,"7,034.69"
2019/1/17,"7,084.46"
2019/1/18,"7,157.23"
2019/1/22,"7,020.36"
2019/1/23,"7,025.77"
2019/1/24,"7,073.46"
2019/1/25,"7,164.86"
2019/1/28,"7,085.69"
2019/1/29,"7,028.29"
2019/1/30,"7,183.08"
2019/1/31,"7,281.74"
2019/2/1,"7,263.87"
2019/2/4,"7,347.54"
2019/2/5,"7,402.08"
2019/2/6,"7,375.28"
2019/2/7,"7,288.35"
2019/2/8,"7,298.20"
2019/2/11,"7,307.90"
2019/2/12,"7,414.62"
2019/2/13,"7,420.38"
2019/2/14,"7,426.95"
2019/2/15,"7,472.41"
2019/2/19,"7,486.77"
2019/2/20,"7,489.07"
2019/2/21,"7,459.71"
2019/2/22,"7,527.55"
2019/2/25,"7,554.46"
2019/2/26,"7,549.30"
2019/2/27,"7,554.51"
2019/2/28,"7,532.53"
2019/3/1,"7,595.35"
2019/3/4,"7,577.57"
2019/3/5,"7,576.36"
2019/3/6,"7,505.92"
2019/3/7,"7,421.46"
2019/3/8,"7,408.14"
2019/3/11,"7,558.06"
2019/3/12,"7,591.03"
2019/3/13,"7,643.40"
2019/3/14,"7,630.91"
2019/3/15,"7,688.53"
2019/3/18,"7,714.48"
2019/3/19,"7,723.95"
2019/3/20,"7,728.97"
2019/3/21,"7,838.96"
2019/3/22,"7,642.67"
2019/3/25,"7,637.54"
2019/3/26,"7,691.52"
2019/3/27,"7,643.38"
2019/3/28,"7,669.17"
2019/3/29,"7,729.32"
2019/4/1,"7,828.91"
2019/4/2,"7,848.69"
2019/4/3,"7,895.55"
2019/4/4,"7,891.78"
2019/4/5,"7,938.69"
2019/4/8,"7,953.88"
2019/4/9,"7,909.28"
2019/4/10,"7,964.24"
2019/4/11,"7,947.36"
2019/4/12,"7,984.16"
2019/4/15,"7,976.01"
2019/4/16,"8,000.23"
2019/4/17,"7,996.08"
2019/4/18,"7,998.06"
2019/4/22,"8,015.27"
2019/4/23,"8,120.82"
2019/4/24,"8,102.02"
2019/4/25,"8,118.68"
2019/4/26,"8,146.40"
2019/4/29,"8,161.85"
2019/4/30,"8,095.39"
2019/5/1,"8,049.64"
2019/5/2,"8,036.77"
2019/5/3,"8,164.00"
2019/5/6,"8,123.29"
2019/5/7,"7,963.76"
2019/5/8,"7,943.32"
2019/5/9,"7,910.59"
2019/5/10,"7,916.94"
2019/5/13,"7,647.02"
2019/5/14,"7,734.49"
2019/5/15,"7,822.15"
2019/5/16,"7,898.05"
2019/5/17,"7,816.28"
2019/5/20,"7,702.38"
2019/5/21,"7,785.72"
2019/5/22,"7,750.84"
2019/5/23,"7,628.28"
2019/5/24,"7,637.01"
2019/5/28,"7,607.35"
2019/5/29,"7,547.31"
2019/5/30,"7,567.72"
2019/5/31,"7,453.15"
2019/6/3,"7,333.02"
2019/6/4,"7,527.12"
2019/6/5,"7,575.48"
2019/6/6,"7,615.55"
2019/6/7,"7,742.10"
2019/6/10,"7,823.17"
2019/6/11,"7,822.57"
2019/6/12,"7,792.72"
2019/6/13,"7,837.13"
2019/6/14,"7,796.66"
2019/6/17,"7,845.02"
2019/6/18,"7,953.88"
2019/6/19,"7,987.32"
2019/6/20,"8,051.34"
2019/6/21,"8,031.71"
2019/6/24,"8,005.70"
2019/6/25,"7,884.72"
2019/6/26,"7,909.97"
2019/6/27,"7,967.76"
2019/6/28,"8,006.24"
2019/7/1,"8,091.16"
2019/7/2,"8,109.09"
2019/7/3,"8,170.23"
2019/7/5,"8,161.79"
2019/7/8,"8,098.38"
2019/7/9,"8,141.73"
2019/7/10,"8,202.53"
2019/7/11,"8,196.04"
2019/7/12,"8,244.14"
2019/7/15,"8,258.18"
2019/7/16,"8,222.80"
2019/7/17,"8,185.21"
2019/7/18,"8,207.24"
2019/7/19,"8,146.49"
2019/7/22,"8,204.14"
2019/7/23,"8,251.40"
2019/7/24,"8,321.50"
2019/7/25,"8,238.54"
2019/7/26,"8,330.21"
2019/7/29,"8,293.33"
2019/7/30,"8,273.61"
2019/7/31,"8,175.42"
2019/8/1,"8,111.12"
2019/8/2,"8,004.07"
2019/8/5,"7,726.04"
2019/8/6,"7,833.27"
2019/8/7,"7,862.83"
2019/8/8,"8,039.16"
2019/8/9,"7,959.14"
2019/8/12,"7,863.41"
2019/8/13,"8,016.36"
2019/8/14,"7,773.94"
2019/8/15,"7,766.62"
2019/8/16,"7,895.99"
2019/8/19,"8,002.81"
2019/8/20,"7,948.56"
2019/8/21,"8,020.21"
2019/8/22,"7,991.39"
2019/8/23,"7,751.77"
2019/8/26,"7,853.73"
2019/8/27,"7,826.95"
2019/8/28,"7,856.88"
2019/8/29,"7,973.39"
2019/8/30,"7,962.88"
2019/9/3,"7,874.16"
2019/9/4,"7,976.88"
2019/9/5,"8,116.83"
2019/9/6,"8,103.07"
2019/9/9,"8,087.44"
2019/9/10,"8,084.15"
2019/9/11,"8,169.68"
2019/9/12,"8,194.47"
2019/9/13,"8,176.71"
2019/9/16,"8,153.54"
2019/9/17,"8,186.02"
2019/9/18,"8,177.39"
2019/9/19,"8,182.88"
2019/9/20,"8,117.67"
2019/9/23,"8,112.46"
2019/9/24,"7,993.63"
2019/9/25,"8,077.38"
2019/9/26,"8,030.66"
2019/9/27,"7,939.63"
2019/9/30,"7,999.33"
2019/10/1,"7,908.67"
2019/10/2,"7,785.23"
2019/10/3,"7,872.25"
2019/10/4,"7,982.46"
2019/10/7,"7,956.28"
2019/10/8,"7,823.76"
2019/10/9,"7,903.73"
2019/10/10,"7,950.77"
2019/10/11,"8,057.04"
2019/10/14,"8,048.65"
2019/10/15,"8,148.71"
2019/10/16,"8,124.18"
2019/10/17,"8,156.85"
2019/10/18,"8,089.54"
2019/10/21,"8,162.99"
2019/10/22,"8,104.30"
2019/10/23,"8,119.79"
2019/10/24,"8,185.80"
2019/10/25,"8,243.12"
2019/10/28,"8,325.99"
2019/10/29,"8,276.85"
2019/10/30,"8,303.98"
2019/10/31,"8,292.36"
2019/11/1,"8,386.40"
2019/11/4,"8,433.20"
2019/11/5,"8,434.68"
2019/11/6,"8,410.63"
2019/11/7,"8,434.52"
2019/11/8,"8,475.31"
2019/11/11,"8,464.28"
2019/11/12,"8,486.09"
2019/11/13,"8,482.10"
2019/11/14,"8,479.02"
2019/11/15,"8,540.83"
2019/11/18,"8,549.94"
2019/11/19,"8,570.66"
2019/11/20,"8,526.73"
2019/11/21,"8,506.21"
2019/11/22,"8,519.89"
2019/11/25,"8,632.49"
2019/11/26,"8,647.93"
2019/11/27,"8,705.17"
2019/11/29,"8,665.47"
2019/12/2,"8,567.99"
2019/12/3,"8,520.64"
2019/12/4,"8,566.67"
2019/12/5,"8,570.70"
2019/12/6,"8,656.53"
2019/12/9,"8,621.83"
2019/12/10,"8,616.18"
2019/12/11,"8,654.05"
2019/12/12,"8,717.32"
2019/12/13,"8,734.88"
2019/12/16,"8,814.23"
2019/12/17,"8,823.36"
2019/12/18,"8,827.74"
2019/12/19,"8,887.22"
2019/12/20,"8,924.95"
2019/12/23,"8,945.65"
2019/12/24,"8,952.88"
2019/12/26,"9,022.39"
2019/12/27,"9,006.62"
2019/12/30,"8,945.99"
2019/12/31,"8,972.60"
2020/1/2,"9,092.19"
2020/1/3,"9,020.77"
2020/1/6,"9,071.47"
2020/1/7,"9,068.58"
2020/1/8,"9,129.24"
2020/1/9,"9,203.43"
2020/1/10,"9,178.86"
2020/1/13,"9,273.93"
2020/1/14,"9,251.33"
2020/1/15,"9,258.69"
2020/1/16,"9,357.13"
2020/1/17,"9,388.94"
2020/1/21,"9,370.81"
2020/1/22,"9,383.77"
2020/1/23,"9,402.48"
2020/1/24,"9,314.91"
2020/1/27,"9,139.31"
2020/1/28,"9,269.68"
2020/1/29,"9,275.16"
2020/1/30,"9,298.93"
2020/1/31,"9,150.94"
2020/2/3,"9,273.40"
2020/2/4,"9,467.97"
2020/2/5,"9,508.68"
2020/2/6,"9,572.15"
2020/2/7,"9,520.51"
2020/2/10,"9,628.39"
2020/2/11,"9,638.94"
2020/2/12,"9,725.96"
2020/2/13,"9,711.97"
2020/2/14,"9,731.18"
2020/2/18,"9,732.74"
2020/2/19,"9,817.18"
2020/2/20,"9,750.97"
2020/2/21,"9,576.59"
2020/2/24,"9,221.28"
2020/2/25,"8,965.61"
2020/2/26,"8,980.77"
2020/2/27,"8,566.48"
2020/2/28,"8,567.37"
2020/3/2,"8,952.17"
2020/3/3,"8,684.09"
2020/3/4,"9,018.09"
2020/3/5,"8,738.59"
2020/3/6,"8,575.62"
2020/3/9,"7,950.68"
2020/3/10,"8,344.25"
2020/3/11,"7,952.05"
2020/3/12,"7,201.80"
2020/3/13,"7,874.88"
2020/3/16,"6,904.59"
2020/3/17,"7,334.78"
2020/3/18,"6,989.84"
2020/3/19,"7,150.58"
2020/3/20,"6,879.52"
2020/3/23,"6,860.67"
2020/3/24,"7,417.86"
2020/3/25,"7,384.30"
2020/3/26,"7,797.54"
2020/3/27,"7,502.38"
2020/3/30,"7,774.15"
2020/3/31,"7,700.10"
2020/4/1,"7,360.58"
2020/4/2,"7,487.31"
2020/4/3,"7,373.08"
2020/4/6,"7,913.24"
2020/4/7,"7,887.26"
2020/4/8,"8,090.90"
2020/4/9,"8,153.57"
2020/4/13,"8,192.42"
2020/4/14,"8,515.74"
2020/4/15,"8,393.18"
2020/4/16,"8,532.36"
2020/4/17,"8,650.14"
2020/4/20,"8,560.73"
2020/4/21,"8,263.23"
2020/4/22,"8,495.38"
2020/4/23,"8,494.75"
2020/4/24,"8,634.52"
2020/4/27,"8,730.16"
2020/4/28,"8,607.73"
2020/4/29,"8,914.71"
2020/4/30,"8,889.55"
2020/5/1,"8,604.95"
2020/5/4,"8,710.72"
2020/5/5,"8,809.12"
2020/5/6,"8,854.39"
2020/5/7,"8,979.66"
2020/5/8,"9,121.32"
2020/5/11,"9,192.34"
2020/5/12,"9,002.55"
2020/5/13,"8,863.17"
2020/5/14,"8,943.72"
2020/5/15,"9,014.56"
2020/5/18,"9,234.83"
2020/5/19,"9,185.10"
2020/5/20,"9,375.78"
2020/5/21,"9,284.88"
2020/5/22,"9,324.59"
2020/5/26,"9,340.22"
2020/5/27,"9,412.36"
2020/5/28,"9,368.99"
2020/5/29,"9,489.87"
2020/6/1,"9,552.05"
2020/6/2,"9,608.38"
2020/6/3,"9,682.91"
2020/6/4,"9,615.81"
2020/6/5,"9,814.08"
2020/6/8,"9,924.75"
2020/6/9,"9,953.75"
2020/6/10,"10,020.35"
2020/6/11,"9,492.73"
2020/6/12,"9,588.81"
2020/6/15,"9,726.02"
2020/6/16,"9,895.87"
2020/6/17,"9,910.53"
2020/6/18,"9,943.05"
2020/6/19,"9,946.12"
2020/6/22,"10,056.47"
2020/6/23,"10,131.37"
2020/6/24,"9,909.17"
2020/6/25,"10,017.00"
2020/6/26,"9,757.22"
2020/6/29,"9,874.15"
2020/6/30,"10,058.76"
2020/7/1,"10,154.63"
2020/7/2,"10,207.63"
2020/7/6,"10,433.65"
2020/7/7,"10,343.89"
2020/7/8,"10,492.50"
2020/7/9,"10,547.75"
2020/7/10,"10,617.44"
2020/7/13,"10,390.84"
2020/7/14,"10,488.58"
2020/7/15,"10,550.49"
2020/7/16,"10,473.83"
2020/7/17,"10,503.19"
2020/7/20,"10,767.09"
2020/7/21,"10,680.36"
2020/7/22,"10,706.13"
2020/7/23,"10,461.42"
2020/7/24,"10,363.18"
2020/7/27,"10,536.27"
2020/7/28,"10,402.09"
2020/7/29,"10,542.94"
2020/7/30,"10,587.81"
2020/7/31,"10,745.28"
2020/8/3,"10,902.80"
2020/8/4,"10,941.17"
2020/8/5,"10,998.40"
2020/8/6,"11,108.07"
2020/8/7,"11,010.98"
2020/8/10,"10,968.36"
2020/8/11,"10,782.82"
2020/8/12,"11,012.24"
2020/8/13,"11,042.50"
2020/8/14,"11,019.30"
2020/8/17,"11,129.72"
2020/8/18,"11,210.84"
2020/8/19,"11,146.46"
2020/8/20,"11,264.95"
2020/8/21,"11,311.80"
2020/8/24,"11,379.72"
2020/8/25,"11,466.47"
2020/8/26,"11,665.06"
2020/8/27,"11,625.34"
2020/8/28,"11,695.63"
2020/8/31,"11,775.46"
2020/9/1,"11,939.67"
2020/9/2,"12,056.44"
2020/9/3,"11,458.10"
2020/9/4,"11,313.13"
2020/9/8,"10,847.69"
2020/9/9,"11,141.56"
2020/9/10,"10,919.59"
2020/9/11,"10,853.54"
2020/9/14,"11,056.65"
2020/9/15,"11,190.32"
2020/9/16,"11,050.47"
2020/9/17,"10,910.28"
2020/9/18,"10,793.28"
2020/9/21,"10,778.94"
2020/9/22,"10,963.77"
2020/9/23,"10,633.15"
2020/9/24,"10,672.43"
2020/9/25,"10,913.73"
2020/9/28,"11,117.70"
2020/9/29,"11,085.42"
2020/9/30,"11,167.68"
2020/10/1,"11,326.61"
2020/10/2,"11,075.11"
2020/10/5,"11,332.58"
2020/10/6,"11,154.70"
2020/10/7,"11,364.70"
2020/10/8,"11,421.08"
2020/10/9,"11,580.04"
2020/10/12,"11,876.36"
2020/10/13,"11,864.00"
2020/10/14,"11,768.83"
2020/10/15,"11,713.97"
2020/10/16,"11,671.66"
2020/10/19,"11,478.98"
2020/10/20,"11,516.49"
2020/10/21,"11,484.69"
2020/10/22,"11,506.01"
2020/10/23,"11,548.28"
2020/10/26,"11,358.94"
2020/10/27,"11,431.35"
2020/10/28,"11,004.87"
2020/10/29,"11,185.59"
2020/10/30,"10,911.59"
2020/11/2,"10,957.61"
2020/11/3,"11,160.57"
2020/11/4,"11,590.78"
2020/11/5,"11,890.93"
2020/11/6,"11,895.23"
2020/11/9,"11,713.78"
2020/11/10,"11,553.86"
